run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2022-04-26_17.42.41,D-7,2323,7382,5,0.058090149663919614,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 8.555109731983881}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.839251633687082}, {'start_idx': 4900, 'end_idx': 4969, 'score': 9.54975000638623}, {'start_idx': 4970, 'end_idx': 5039, 'score': 9.162960670555776}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.770773120684684}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.852078900646212}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.737738381574731}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.366633220721694}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.091570570800378}, {'start_idx': 7210, 'end_idx': 7279, 'score': 3.625784355581799}, {'start_idx': 7312, 'end_idx': 7381, 'score': 3.8597740614120797}]",0,0,1,[],"[(5010, 5359), (5430, 5639), (5710, 5779), (7460, 7529), (7562, 7631)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 8.555109731983881}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.839251633687082}, {'start_idx': 4900, 'end_idx': 4969, 'score': 9.54975000638623}, {'start_idx': 4970, 'end_idx': 5039, 'score': 9.162960670555776}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.770773120684684}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.852078900646212}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.737738381574731}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.366633220721694}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.091570570800378}, {'start_idx': 7210, 'end_idx': 7279, 'score': 3.625784355581799}, {'start_idx': 7312, 'end_idx': 7381, 'score': 3.8597740614120797}]",SMAP,"[[4940, 7641]]",[point]
2022-04-26_17.42.41,F-1,2609,8324,1,0.08059232399415939,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 1.8388381617854386}]",1,1,0,"[[7530, 7599]]",[],1,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 1.8388381617854386}]",SMAP,"[[5392, 5492]]",[point]
2022-04-26_17.42.41,P-4,2349,7523,3,0.006100846080882711,"[{'start_idx': 681, 'end_idx': 936, 'score': 11.574599812916839}, {'start_idx': 1921, 'end_idx': 2099, 'score': 9.935937942381488}, {'start_idx': 4550, 'end_idx': 4619, 'score': 11.316541472452911}, {'start_idx': 4620, 'end_idx': 4689, 'score': 8.640874627542063}, {'start_idx': 4690, 'end_idx': 4732, 'score': 7.124852719887934}]",0,0,3,[],"[(931, 1186), (2171, 2349), (4800, 4982)]",3,"[{'start_idx': 681, 'end_idx': 936, 'score': 11.574599812916839}, {'start_idx': 1921, 'end_idx': 2099, 'score': 9.935937942381488}, {'start_idx': 4550, 'end_idx': 4619, 'score': 11.316541472452911}, {'start_idx': 4620, 'end_idx': 4689, 'score': 8.640874627542063}, {'start_idx': 4690, 'end_idx': 4732, 'score': 7.124852719887934}]",SMAP,"[[950, 1080], [2150, 2350], [4770, 4880]]","[point, point, point]"
2022-04-26_17.42.41,G-3,2364,7647,1,0.0062653131421538015,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 7.729434052746145}]",1,1,0,"[[5640, 5709]]",[],1,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 7.729434052746145}]",SMAP,"[[4200, 4250]]",[point]
2022-04-26_17.42.41,T-1,2615,8352,2,0.05207230997455292,"[{'start_idx': 2310, 'end_idx': 2379, 'score': 2.161559149616097}, {'start_idx': 2380, 'end_idx': 2449, 'score': 2.453241745778904}, {'start_idx': 2450, 'end_idx': 2519, 'score': 2.6343406534297253}, {'start_idx': 2520, 'end_idx': 2589, 'score': 2.9069692447982556}, {'start_idx': 2590, 'end_idx': 2659, 'score': 3.072853972727099}, {'start_idx': 6370, 'end_idx': 6439, 'score': 3.0338968054900355}]",1,1,1,"[[6620, 6689]]","[(2560, 2909)]",2,"[{'start_idx': 2310, 'end_idx': 2379, 'score': 2.161559149616097}, {'start_idx': 2380, 'end_idx': 2449, 'score': 2.453241745778904}, {'start_idx': 2450, 'end_idx': 2519, 'score': 2.6343406534297253}, {'start_idx': 2520, 'end_idx': 2589, 'score': 2.9069692447982556}, {'start_idx': 2590, 'end_idx': 2659, 'score': 3.072853972727099}, {'start_idx': 6370, 'end_idx': 6439, 'score': 3.0338968054900355}]",SMAP,"[[2399, 3898], [6550, 6585]]","[point, contextual]"
2022-04-26_17.42.41,T-2,2595,8365,1,0.0408647977492419,"[{'start_idx': 6580, 'end_idx': 6649, 'score': 2.0323016706449337}, {'start_idx': 6650, 'end_idx': 6719, 'score': 2.245432075346592}, {'start_idx': 6720, 'end_idx': 6789, 'score': 2.487463736290219}, {'start_idx': 6790, 'end_idx': 6859, 'score': 2.7281470428297547}, {'start_idx': 6860, 'end_idx': 6929, 'score': 2.823869688009966}, {'start_idx': 6930, 'end_idx': 6999, 'score': 2.9523359062469448}]",0,0,1,[],"[(6830, 7249)]",1,"[{'start_idx': 6580, 'end_idx': 6649, 'score': 2.0323016706449337}, {'start_idx': 6650, 'end_idx': 6719, 'score': 2.245432075346592}, {'start_idx': 6720, 'end_idx': 6789, 'score': 2.487463736290219}, {'start_idx': 6790, 'end_idx': 6859, 'score': 2.7281470428297547}, {'start_idx': 6860, 'end_idx': 6929, 'score': 2.823869688009966}, {'start_idx': 6930, 'end_idx': 6999, 'score': 2.9523359062469448}]",SMAP,"[[6840, 8624]]",[point]
2022-04-26_17.42.41,D-8,2342,7614,1,0.009964599054661955,"[{'start_idx': 4130, 'end_idx': 4199, 'score': 4.312617790264174}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.269715999172385}]",0,0,1,[],"[(4380, 4519)]",1,"[{'start_idx': 4130, 'end_idx': 4199, 'score': 4.312617790264174}, {'start_idx': 4200, 'end_idx': 4269, 'score': 3.269715999172385}]",SMAP,"[[4370, 4420]]",[point]
2022-04-26_17.42.41,D-9,2323,7146,1,0.05162712159857734,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 8.17755385344472}, {'start_idx': 6230, 'end_idx': 6299, 'score': 11.336420474793503}, {'start_idx': 6300, 'end_idx': 6369, 'score': 10.88894445661978}, {'start_idx': 6370, 'end_idx': 6439, 'score': 10.186288581087851}, {'start_idx': 6440, 'end_idx': 6509, 'score': 9.602431917677919}, {'start_idx': 6510, 'end_idx': 6579, 'score': 9.122257328876278}]",0,0,1,[],"[(6410, 6829)]",1,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 8.17755385344472}, {'start_idx': 6230, 'end_idx': 6299, 'score': 11.336420474793503}, {'start_idx': 6300, 'end_idx': 6369, 'score': 10.88894445661978}, {'start_idx': 6370, 'end_idx': 6439, 'score': 10.186288581087851}, {'start_idx': 6440, 'end_idx': 6509, 'score': 9.602431917677919}, {'start_idx': 6510, 'end_idx': 6579, 'score': 9.122257328876278}]",SMAP,"[[6250, 7405]]",[point]
2022-04-26_17.42.41,F-2,2601,8366,1,0.06356099789327117,"[{'start_idx': 6510, 'end_idx': 6579, 'score': 2.021545506635475}, {'start_idx': 6580, 'end_idx': 6649, 'score': 2.6376988987510432}, {'start_idx': 6650, 'end_idx': 6719, 'score': 2.575318102335029}]",0,0,1,[],"[(6760, 6969)]",1,"[{'start_idx': 6510, 'end_idx': 6579, 'score': 2.021545506635475}, {'start_idx': 6580, 'end_idx': 6649, 'score': 2.6376988987510432}, {'start_idx': 6650, 'end_idx': 6719, 'score': 2.575318102335029}]",SMAP,"[[5669, 8625]]",[point]
2022-04-26_17.42.41,G-4,2291,7372,1,0.00581258197323628,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 9.356192226772105}, {'start_idx': 4480, 'end_idx': 4549, 'score': 8.314904624624262}, {'start_idx': 4550, 'end_idx': 4619, 'score': 6.208280348862265}]",0,0,1,[],"[(4660, 4869)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 9.356192226772105}, {'start_idx': 4480, 'end_idx': 4549, 'score': 8.314904624624262}, {'start_idx': 4550, 'end_idx': 4619, 'score': 6.208280348862265}]",SMAP,"[[4690, 4720]]",[point]
2022-04-26_17.42.41,T-3,2616,8319,2,0.01318934263364323,"[{'start_idx': 1807, 'end_idx': 2066, 'score': 3.5833358997024614}, {'start_idx': 4970, 'end_idx': 5039, 'score': 3.551060152047478}, {'start_idx': 5040, 'end_idx': 5109, 'score': 3.0006619432046873}, {'start_idx': 5110, 'end_idx': 5155, 'score': 2.5317155633524853}]",0,0,2,[],"[(2057, 2316), (5220, 5405)]",2,"[{'start_idx': 1807, 'end_idx': 2066, 'score': 3.5833358997024614}, {'start_idx': 4970, 'end_idx': 5039, 'score': 3.551060152047478}, {'start_idx': 5040, 'end_idx': 5109, 'score': 3.0006619432046873}, {'start_idx': 5110, 'end_idx': 5155, 'score': 2.5317155633524853}]",SMAP,"[[2098, 2180], [5200, 5300]]","[point, point]"
2022-04-26_17.42.41,D-11,2351,7171,1,0.024140794233918794,"[{'start_idx': 3990, 'end_idx': 4059, 'score': 5.124397638852125}, {'start_idx': 4060, 'end_idx': 4129, 'score': 6.0537780660187215}, {'start_idx': 4130, 'end_idx': 4199, 'score': 4.508398940460564}]",0,0,1,[],"[(4240, 4449)]",1,"[{'start_idx': 3990, 'end_idx': 4059, 'score': 5.124397638852125}, {'start_idx': 4060, 'end_idx': 4129, 'score': 6.0537780660187215}, {'start_idx': 4130, 'end_idx': 4199, 'score': 4.508398940460564}]",SMAP,"[[4270, 4330]]",[point]
2022-04-26_17.42.41,D-12,52,7658,4,0.05363757774080511,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 0.981452349445678}, {'start_idx': 5180, 'end_idx': 5249, 'score': 1.3991776940054839}, {'start_idx': 5250, 'end_idx': 5319, 'score': 1.6400916802695973}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.7997162170831742}, {'start_idx': 5600, 'end_idx': 5669, 'score': 2.272327454720029}, {'start_idx': 5670, 'end_idx': 5739, 'score': 3.886375810381973}, {'start_idx': 5740, 'end_idx': 5809, 'score': 4.527918860518897}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.805157942038823}, {'start_idx': 5880, 'end_idx': 5949, 'score': 4.923103554290503}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.606354870238562}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.623745709523407}, {'start_idx': 7070, 'end_idx': 7139, 'score': 3.8284246369630672}, {'start_idx': 7140, 'end_idx': 7209, 'score': 3.95664300947041}, {'start_idx': 7210, 'end_idx': 7279, 'score': 3.9881150815916566}]",0,0,1,[],"[(5360, 5639), (5850, 6199), (6270, 6409), (7320, 7529)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 0.981452349445678}, {'start_idx': 5180, 'end_idx': 5249, 'score': 1.3991776940054839}, {'start_idx': 5250, 'end_idx': 5319, 'score': 1.6400916802695973}, {'start_idx': 5320, 'end_idx': 5389, 'score': 1.7997162170831742}, {'start_idx': 5600, 'end_idx': 5669, 'score': 2.272327454720029}, {'start_idx': 5670, 'end_idx': 5739, 'score': 3.886375810381973}, {'start_idx': 5740, 'end_idx': 5809, 'score': 4.527918860518897}, {'start_idx': 5810, 'end_idx': 5879, 'score': 4.805157942038823}, {'start_idx': 5880, 'end_idx': 5949, 'score': 4.923103554290503}, {'start_idx': 6020, 'end_idx': 6089, 'score': 5.606354870238562}, {'start_idx': 6090, 'end_idx': 6159, 'score': 5.623745709523407}, {'start_idx': 7070, 'end_idx': 7139, 'score': 3.8284246369630672}, {'start_idx': 7140, 'end_idx': 7209, 'score': 3.95664300947041}, {'start_idx': 7210, 'end_idx': 7279, 'score': 3.9881150815916566}]",SMAP,"[[5178, 7917]]",[point]
2022-04-26_17.42.41,B-1,2175,7784,1,0.056144489529126256,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.850010543080265}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.538459846109957}, {'start_idx': 4900, 'end_idx': 4969, 'score': 8.393144080386618}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.063318899155883}]",0,0,1,[],"[(5010, 5289)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.850010543080265}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.538459846109957}, {'start_idx': 4900, 'end_idx': 4969, 'score': 8.393144080386618}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.063318899155883}]",SMAP,"[[5060, 5130]]",[point]
2022-04-26_17.42.41,G-6,2621,8380,1,0.008167935601106985,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 14.789490656226056}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.992069968892459}, {'start_idx': 5530, 'end_idx': 5574, 'score': 9.324454261224592}]",0,0,1,[],"[(5640, 5824)]",1,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 14.789490656226056}, {'start_idx': 5460, 'end_idx': 5529, 'score': 10.992069968892459}, {'start_idx': 5530, 'end_idx': 5574, 'score': 9.324454261224592}]",SMAP,"[[5600, 5700]]",[point]
2022-04-26_17.42.41,G-7,2186,7769,7,0.0208800482982404,"[{'start_idx': 877, 'end_idx': 1197, 'score': 5.366965889560467}, {'start_idx': 1631, 'end_idx': 1946, 'score': 5.03830562311578}, {'start_idx': 2310, 'end_idx': 2379, 'score': 4.952215675572715}, {'start_idx': 2380, 'end_idx': 2449, 'score': 5.162617229294509}, {'start_idx': 2450, 'end_idx': 2519, 'score': 5.489540938343861}, {'start_idx': 2520, 'end_idx': 2589, 'score': 5.042326917964825}, {'start_idx': 3080, 'end_idx': 3149, 'score': 5.04186939390384}, {'start_idx': 3360, 'end_idx': 3429, 'score': 7.901512389339419}, {'start_idx': 3430, 'end_idx': 3499, 'score': 11.952983838665256}, {'start_idx': 3500, 'end_idx': 3569, 'score': 10.179674626431169}, {'start_idx': 3570, 'end_idx': 3628, 'score': 7.764914992709349}, {'start_idx': 4760, 'end_idx': 4829, 'score': 9.416629827237054}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.755791093521195}, {'start_idx': 4900, 'end_idx': 4967, 'score': 7.73892566333343}, {'start_idx': 7280, 'end_idx': 7349, 'score': 6.893162909041441}, {'start_idx': 7350, 'end_idx': 7419, 'score': 12.649881040799876}, {'start_idx': 7420, 'end_idx': 7489, 'score': 11.440932833562526}, {'start_idx': 7490, 'end_idx': 7559, 'score': 8.445081207818014}, {'start_idx': 7560, 'end_idx': 7560, 'score': 7.906138847723539}]",4,0,3,"[[1127, 1447], [1881, 2196], [2560, 2839], [3330, 3399]]","[(3610, 3878), (5010, 5217), (7530, 7810)]",3,"[{'start_idx': 877, 'end_idx': 1197, 'score': 5.366965889560467}, {'start_idx': 1631, 'end_idx': 1946, 'score': 5.03830562311578}, {'start_idx': 2310, 'end_idx': 2379, 'score': 4.952215675572715}, {'start_idx': 2380, 'end_idx': 2449, 'score': 5.162617229294509}, {'start_idx': 2450, 'end_idx': 2519, 'score': 5.489540938343861}, {'start_idx': 2520, 'end_idx': 2589, 'score': 5.042326917964825}, {'start_idx': 3080, 'end_idx': 3149, 'score': 5.04186939390384}, {'start_idx': 3360, 'end_idx': 3429, 'score': 7.901512389339419}, {'start_idx': 3430, 'end_idx': 3499, 'score': 11.952983838665256}, {'start_idx': 3500, 'end_idx': 3569, 'score': 10.179674626431169}, {'start_idx': 3570, 'end_idx': 3628, 'score': 7.764914992709349}, {'start_idx': 4760, 'end_idx': 4829, 'score': 9.416629827237054}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.755791093521195}, {'start_idx': 4900, 'end_idx': 4967, 'score': 7.73892566333343}, {'start_idx': 7280, 'end_idx': 7349, 'score': 6.893162909041441}, {'start_idx': 7350, 'end_idx': 7419, 'score': 12.649881040799876}, {'start_idx': 7420, 'end_idx': 7489, 'score': 11.440932833562526}, {'start_idx': 7490, 'end_idx': 7559, 'score': 8.445081207818014}, {'start_idx': 7560, 'end_idx': 7560, 'score': 7.906138847723539}]",SMAP,"[[3650, 3750], [5050, 5100], [7560, 7675]]","[contextual, point, contextual]"
2022-04-26_17.42.41,P-7,2593,7811,4,0.031181396714853905,"[{'start_idx': 614, 'end_idx': 1448, 'score': 0.5832829965519256}, {'start_idx': 2100, 'end_idx': 2169, 'score': 1.755664430668287}, {'start_idx': 2170, 'end_idx': 2239, 'score': 1.8060832774661255}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.9188447561519744}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.474975737230474}, {'start_idx': 4900, 'end_idx': 4969, 'score': 5.577908749568572}, {'start_idx': 4970, 'end_idx': 5039, 'score': 5.392840604732058}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.573656990745433}]",2,0,1,"[[864, 1698], [2350, 2489]]","[(5010, 5289), (5360, 5429)]",1,"[{'start_idx': 614, 'end_idx': 1448, 'score': 0.5832829965519256}, {'start_idx': 2100, 'end_idx': 2169, 'score': 1.755664430668287}, {'start_idx': 2170, 'end_idx': 2239, 'score': 1.8060832774661255}, {'start_idx': 4760, 'end_idx': 4829, 'score': 3.9188447561519744}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.474975737230474}, {'start_idx': 4900, 'end_idx': 4969, 'score': 5.577908749568572}, {'start_idx': 4970, 'end_idx': 5039, 'score': 5.392840604732058}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.573656990745433}]",SMAP,"[[4950, 6600]]",[contextual]
2022-04-26_17.42.41,R-1,2614,6984,1,0.0062707553469370046,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 5.584798374836815}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.080586460546458}, {'start_idx': 4410, 'end_idx': 4475, 'score': 3.8783883049527352}]",0,0,1,[],"[(4520, 4725)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 5.584798374836815}, {'start_idx': 4340, 'end_idx': 4409, 'score': 5.080586460546458}, {'start_idx': 4410, 'end_idx': 4475, 'score': 3.8783883049527352}]",SMAP,"[[4510, 4590]]",[point]
2022-04-26_17.42.41,A-5,445,4433,1,0.03599463496766378,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 24.16947375735335}, {'start_idx': 2520, 'end_idx': 2589, 'score': 14.575989306047235}, {'start_idx': 2590, 'end_idx': 2659, 'score': 11.400517898926118}]",0,0,1,[],"[(2700, 2909)]",1,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 24.16947375735335}, {'start_idx': 2520, 'end_idx': 2589, 'score': 14.575989306047235}, {'start_idx': 2590, 'end_idx': 2659, 'score': 11.400517898926118}]",SMAP,"[[2750, 2800]]",[point]
2022-04-26_17.42.41,A-6,422,4193,1,0.012873997583481128,"[{'start_idx': 1554, 'end_idx': 1836, 'score': 10.184815964835396}]",0,0,1,[],"[(1804, 2086)]",1,"[{'start_idx': 1554, 'end_idx': 1836, 'score': 10.184815964835396}]",SMAP,"[[1890, 1930]]",[point]
2022-04-26_17.42.41,A-7,2619,8371,2,0.06555294074401491,"[{'start_idx': 6020, 'end_idx': 6089, 'score': 3.508300497188043}, {'start_idx': 6090, 'end_idx': 6159, 'score': 4.718240737583233}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.988823779606232}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.070556268215619}, {'start_idx': 6300, 'end_idx': 6369, 'score': 5.231977531807965}, {'start_idx': 6370, 'end_idx': 6439, 'score': 5.054241247596928}, {'start_idx': 6440, 'end_idx': 6509, 'score': 5.098996131025697}, {'start_idx': 8120, 'end_idx': 8189, 'score': 1.657296508657878}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.8454688165157915}]",0,0,1,[],"[(6270, 6759), (8370, 8509)]",1,"[{'start_idx': 6020, 'end_idx': 6089, 'score': 3.508300497188043}, {'start_idx': 6090, 'end_idx': 6159, 'score': 4.718240737583233}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.988823779606232}, {'start_idx': 6230, 'end_idx': 6299, 'score': 5.070556268215619}, {'start_idx': 6300, 'end_idx': 6369, 'score': 5.231977531807965}, {'start_idx': 6370, 'end_idx': 6439, 'score': 5.054241247596928}, {'start_idx': 6440, 'end_idx': 6509, 'score': 5.098996131025697}, {'start_idx': 8120, 'end_idx': 8189, 'score': 1.657296508657878}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.8454688165157915}]",SMAP,"[[6200, 8600]]",[contextual]
2022-04-26_17.42.41,D-13,1230,7403,1,0.02279194549161865,"[{'start_idx': 4830, 'end_idx': 4899, 'score': 16.451536134167235}, {'start_idx': 4900, 'end_idx': 4969, 'score': 14.562413917449577}, {'start_idx': 4970, 'end_idx': 5039, 'score': 11.927683130052438}, {'start_idx': 5040, 'end_idx': 5098, 'score': 10.09985053415044}]",0,0,1,[],"[(5080, 5348)]",1,"[{'start_idx': 4830, 'end_idx': 4899, 'score': 16.451536134167235}, {'start_idx': 4900, 'end_idx': 4969, 'score': 14.562413917449577}, {'start_idx': 4970, 'end_idx': 5039, 'score': 11.927683130052438}, {'start_idx': 5040, 'end_idx': 5098, 'score': 10.09985053415044}]",SMAP,"[[5070, 5230]]",[point]
2022-04-26_17.42.41,P-2,2561,7949,1,0.054267959383858644,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.339334617043155}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.840539302527715}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.849023936898103}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.810878012952962}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.159751524252034}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.651185501037112}]",0,0,1,[],"[(5290, 5709)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 10.339334617043155}, {'start_idx': 5110, 'end_idx': 5179, 'score': 12.840539302527715}, {'start_idx': 5180, 'end_idx': 5249, 'score': 11.849023936898103}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.810878012952962}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.159751524252034}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.651185501037112}]",SMAP,"[[5300, 6420]]",[point]
2022-04-26_17.42.41,A-8,502,8115,2,0.1082130293873115,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 5.0633408674253175}, {'start_idx': 7350, 'end_idx': 7419, 'score': 5.109845999164947}, {'start_idx': 7420, 'end_idx': 7489, 'score': 5.42272568941349}, {'start_idx': 7490, 'end_idx': 7559, 'score': 5.577233255165984}, {'start_idx': 7560, 'end_idx': 7629, 'score': 5.760469996746472}, {'start_idx': 7630, 'end_idx': 7699, 'score': 5.980226326811231}, {'start_idx': 7700, 'end_idx': 7769, 'score': 6.07552571327026}, {'start_idx': 7770, 'end_idx': 7839, 'score': 6.215997483197546}, {'start_idx': 7840, 'end_idx': 7909, 'score': 6.3849580919332025}, {'start_idx': 7910, 'end_idx': 7979, 'score': 7.5958953995985485}, {'start_idx': 8045, 'end_idx': 8114, 'score': 8.628369311189976}]",0,0,1,[],"[(7530, 8229), (8295, 8364)]",1,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 5.0633408674253175}, {'start_idx': 7350, 'end_idx': 7419, 'score': 5.109845999164947}, {'start_idx': 7420, 'end_idx': 7489, 'score': 5.42272568941349}, {'start_idx': 7490, 'end_idx': 7559, 'score': 5.577233255165984}, {'start_idx': 7560, 'end_idx': 7629, 'score': 5.760469996746472}, {'start_idx': 7630, 'end_idx': 7699, 'score': 5.980226326811231}, {'start_idx': 7700, 'end_idx': 7769, 'score': 6.07552571327026}, {'start_idx': 7770, 'end_idx': 7839, 'score': 6.215997483197546}, {'start_idx': 7840, 'end_idx': 7909, 'score': 6.3849580919332025}, {'start_idx': 7910, 'end_idx': 7979, 'score': 7.5958953995985485}, {'start_idx': 8045, 'end_idx': 8114, 'score': 8.628369311189976}]",SMAP,"[[4569, 8374]]",[contextual]
2022-04-26_17.42.41,A-9,502,8174,0,0.4735481174488242,[],0,1,0,[],[],1,[],SMAP,"[[4569, 8433]]",[contextual]
2022-04-26_17.42.41,F-3,2620,8116,0,0.004955927442284795,[],0,1,0,[],[],1,[],SMAP,"[[5600, 5640]]",[contextual]
2022-04-26_17.42.41,M-6,1305,1789,1,0.04904817714381231,"[{'start_idx': 1565, 'end_idx': 1788, 'score': 12.1242309721694}]",0,0,1,[],"[(1815, 2038)]",1,"[{'start_idx': 1565, 'end_idx': 1788, 'score': 12.1242309721694}]",MSL,"[[1850, 2030]]",[point]
2022-04-26_17.42.41,M-1,1949,2017,0,0.05654514640869025,[],0,1,0,[],[],1,[],MSL,"[[1110, 2250]]",[contextual]
2022-04-26_17.42.41,M-2,1948,2017,0,0.08853101239204061,[],0,1,0,[],[],1,[],MSL,"[[1110, 2250]]",[contextual]
2022-04-26_17.42.41,S-2,666,1567,1,0.017286030555425668,"[{'start_idx': 556, 'end_idx': 816, 'score': 6.769420374138595}]",0,0,1,[],"[(806, 1066)]",1,"[{'start_idx': 556, 'end_idx': 816, 'score': 6.769420374138595}]",MSL,"[[900, 910]]",[point]
2022-04-26_17.42.41,P-10,4048,5840,1,0.014200944301894631,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 15.953683554020207}, {'start_idx': 4410, 'end_idx': 4479, 'score': 14.530254726091497}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.6369833541031}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.669614992453804}, {'start_idx': 4620, 'end_idx': 4657, 'score': 8.993073379520721}]",0,0,1,[],"[(4590, 4907)]",1,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 15.953683554020207}, {'start_idx': 4410, 'end_idx': 4479, 'score': 14.530254726091497}, {'start_idx': 4480, 'end_idx': 4549, 'score': 11.6369833541031}, {'start_idx': 4550, 'end_idx': 4619, 'score': 10.669614992453804}, {'start_idx': 4620, 'end_idx': 4657, 'score': 8.993073379520721}]",MSL,"[[4590, 4720]]",[point]
2022-04-26_17.42.41,T-4,2012,1957,0,0.11516745332828364,[],0,1,0,[],[],1,[],MSL,"[[1172, 1240]]",[point]
2022-04-26_17.42.41,T-5,2012,1958,1,0.010689865480839346,"[{'start_idx': 864, 'end_idx': 1130, 'score': 10.504591892394807}]",0,0,1,[],"[(1114, 1380)]",1,"[{'start_idx': 864, 'end_idx': 1130, 'score': 10.504591892394807}]",MSL,"[[1200, 1225]]",[point]
2022-04-26_17.42.41,F-7,2251,4794,2,0.1714852589020869,"[{'start_idx': 1057, 'end_idx': 1333, 'score': 4.116156324366526}, {'start_idx': 2450, 'end_idx': 2519, 'score': 4.331397429053904}, {'start_idx': 2520, 'end_idx': 2589, 'score': 4.470400046750161}]",0,1,2,[],"[(1307, 1583), (2700, 2839)]",3,"[{'start_idx': 1057, 'end_idx': 1333, 'score': 4.116156324366526}, {'start_idx': 2450, 'end_idx': 2519, 'score': 4.331397429053904}, {'start_idx': 2520, 'end_idx': 2589, 'score': 4.470400046750161}]",MSL,"[[1250, 1450], [2670, 2790], [3325, 3425]]","[contextual, contextual, contextual]"
2022-04-26_17.42.41,M-3,1777,1867,1,0.07859137093945168,"[{'start_idx': 1126, 'end_idx': 1373, 'score': 4.80055407735561}]",0,0,1,[],"[(1376, 1623)]",1,"[{'start_idx': 1126, 'end_idx': 1373, 'score': 4.80055407735561}]",MSL,"[[1250, 1500]]",[contextual]
